STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),asset10,Assets (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),NL,Netherlands,2015,,53284.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),NL,Netherlands,2016,,53095.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),NL,Netherlands,2017,,53870.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),NL,Netherlands,2018,,54966.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),NL,Netherlands,2019,,57365.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),NL,Netherlands,2020,,59032.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),NL,Netherlands,2021,,60520.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),NL,Netherlands,2022,,64783.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),NL,Netherlands,2023,,66926.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2000,,7558.7,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2001,,7859.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2002,,8152.2,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2003,,8378.9,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2004,,8730.2,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2005,,9015.9,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2006,,9290.4,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2007,,9575.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2008,,9921.8,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2009,,9742.7,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2010,,9743.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2011,,10075.8,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2012,,10007.7,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2013,,9988.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2014,,10065.4,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2015,,10104.3,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2016,,10147.8,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2017,,10397.9,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2018,,10633.6,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2019,,10787.1,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2020,,10967.3,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2021,,11469.7,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2022,,12625.9,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",A,"Agriculture, forestry and fishing",N11N,Total fixed assets (net),PT,Portugal,2023,,13117.8,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2000,,60634.9,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2001,,63053.5,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2002,,64745.7,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2003,,66691.3,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2004,,68504.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2005,,70572.3,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2006,,74058.3,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2007,,78072.9,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2008,,81710.6,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2009,,83475.4,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2010,,85567.4,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2011,,88963.6,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2012,,92790.2,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2013,,97296.4,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2014,,100200.6,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2015,,102886.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2016,,106593.8,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2017,,111075.4,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2018,,116554.7,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2019,,122239.9,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2020,,126399.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2021,,135956.6,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2022,,147010.8,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),AT,Austria,2023,,154854.8,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2000,,618731.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2001,,632027.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2002,,633282.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2003,,632604.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2004,,632700.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2005,,629768.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2006,,633597.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2007,,652987.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2008,,675676.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2009,,672579.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2010,,676383.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2011,,689276.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2012,,708260.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2013,,719467.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2014,,736328.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2015,,755435.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2016,,774897.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2017,,804536.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2018,,841579.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2019,,874926.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2020,,889609.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2021,,922019.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2022,,991296.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),DE,Germany,2023,,1038456.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),ES,Spain,2000,,173436.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),ES,Spain,2001,,185734.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),ES,Spain,2002,,197630.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),ES,Spain,2003,,210457.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),ES,Spain,2004,,224544.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),ES,Spain,2005,,238153.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),ES,Spain,2006,,251525.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),ES,Spain,2007,,262203.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),ES,Spain,2008,,266692.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",C,Manufacturing,N11N,Total fixed assets (net),ES,Spain,2009,,262435.0,,,,,
